estimate,estimate_label,sex_id,sex,hisp_id,hisp_label,fips,statefips,state,pop,white,black,amind,asian,nhopi,tom
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,561212,424989,15789,91196,14696,606,13936
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US35,35,New Mexico,1041758,870238,22496,107288,17002,1526,23208
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,472857,437570,6393,16777,2271,945,8901
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,544564,413184,20117,84825,11980,661,13797
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US35,35,New Mexico,1017421,850754,26510,101602,14251,1606,22698
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,953403,882819,13100,32869,4577,1865,18173
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1105776,838173,35906,176021,26676,1267,27733
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2059179,1720992,49006,208890,31253,3132,45906
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,480550,445252,6707,16093,2306,920,9272
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,561211,424989,15789,91197,14694,606,13936
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US35,35,New Mexico,1041761,870241,22496,107290,17000,1526,23208
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,472854,437564,6393,16780,2271,945,8901
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,544565,413185,20117,84826,11979,661,13797
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US35,35,New Mexico,1017419,850749,26510,101606,14250,1606,22698
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,953404,882816,13100,32873,4577,1865,18173
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1105776,838174,35906,176023,26673,1267,27733
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2059180,1720990,49006,208896,31250,3132,45906
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,482751,447137,6733,16297,2311,921,9352
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,561528,424836,15874,91359,14816,603,14040
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US35,35,New Mexico,1044279,871973,22607,107656,17127,1524,23392
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,475216,439542,6432,17017,2276,957,8992
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,545093,413300,20239,84908,12062,667,13917
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US35,35,New Mexico,1020309,852842,26671,101925,14338,1624,22909
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,957967,886679,13165,33314,4587,1878,18344
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1106621,838136,36113,176267,26878,1270,27957
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2064588,1724815,49278,209581,31465,3148,46301
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,490566,453571,6865,17169,2393,940,9628
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,561675,422804,16059,92166,15585,640,14421
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US35,35,New Mexico,1052241,876375,22924,109335,17978,1580,24049
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,482757,445726,6576,17881,2299,973,9302
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,545397,411889,20359,85676,12570,679,14224
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US35,35,New Mexico,1028154,857615,26935,103557,14869,1652,23526
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,973323,899297,13441,35050,4692,1913,18930
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1107072,834693,36418,177842,28155,1319,28645
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2080395,1733990,49859,212892,32847,3232,47575
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,495645,457621,6985,17778,2443,939,9879
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,559051,418863,16009,92891,16035,663,14590
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US35,35,New Mexico,1054696,876484,22994,110669,18478,1602,24469
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,488604,450380,6695,18681,2314,971,9563
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,544249,409375,20560,86077,13012,682,14543
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US35,35,New Mexico,1032853,859755,27255,104758,15326,1653,24106
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,984249,908001,13680,36459,4757,1910,19442
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1103300,828238,36569,178968,29047,1345,29133
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2087549,1736239,50249,215427,33804,3255,48575
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,501021,461794,7102,18645,2457,930,10093
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,555748,413950,16058,93634,16548,663,14895
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US35,35,New Mexico,1056769,875744,23160,112279,19005,1593,24988
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,494316,454668,6799,19636,2342,975,9896
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,541707,405139,20883,86727,13476,684,14798
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US35,35,New Mexico,1036023,859807,27682,106363,15818,1659,24694
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,995337,916462,13901,38281,4799,1905,19989
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1097455,819089,36941,180361,30024,1347,29693
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2092792,1735551,50842,218642,34823,3252,49682
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,504000,463629,7217,19440,2483,949,10282
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,551182,408344,16183,94307,16713,639,14996
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US35,35,New Mexico,1055182,871973,23400,113747,19196,1588,25278
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,497625,456643,6901,20604,2357,986,10134
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,537535,400049,21039,87281,13504,674,14988
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US35,35,New Mexico,1035160,856692,27940,107885,15861,1660,25122
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,1001625,920272,14118,40044,4840,1935,20416
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1088717,808393,37222,181588,30217,1313,29984
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2090342,1728665,51340,221632,35057,3248,50400
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,508004,466693,7258,20104,2536,949,10464
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,547372,403077,16239,95214,17103,635,15104
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US35,35,New Mexico,1055376,869770,23497,115318,19639,1584,25568
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,501165,458885,7044,21527,2374,972,10363
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,533670,394875,21336,87834,13849,685,15091
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US35,35,New Mexico,1034835,853760,28380,109361,16223,1657,25454
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,1009169,925578,14302,41631,4910,1921,20827
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1081042,797952,37575,183048,30952,1320,30195
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2090211,1723530,51877,224679,35862,3241,51022
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,511674,469239,7410,20822,2537,961,10705
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,544799,399508,16364,95625,17438,647,15217
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US35,35,New Mexico,1056473,868747,23774,116447,19975,1608,25922
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,504889,461559,7151,22210,2380,973,10616
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,531427,391751,21517,88132,14009,668,15350
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US35,35,New Mexico,1036316,853310,28668,110342,16389,1641,25966
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,1016563,930798,14561,43032,4917,1934,21321
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1076226,791259,37881,183757,31447,1315,30567
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2092789,1722057,52442,226789,36364,3249,51888
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,514808,471893,7500,21017,2516,990,10892
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,542277,395972,16410,96107,17608,676,15504
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US35,35,New Mexico,1057085,867865,23910,117124,20124,1666,26396
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,507366,463496,7251,22457,2404,983,10775
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,528944,388262,21695,88457,14123,708,15699
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US35,35,New Mexico,1036310,851758,28946,110914,16527,1691,26474
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,1022174,935389,14751,43474,4920,1973,21667
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1071221,784234,38105,184564,31731,1384,31203
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2093395,1719623,52856,228038,36651,3357,52870
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,518389,474953,7611,21209,2518,1007,11091
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,539754,392662,16563,96153,17978,683,15715
est72018,"July 1, 2018",female,Female,tothisp,Total,0400000US35,35,New Mexico,1058143,867615,24174,117362,20496,1690,26806
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,510844,466423,7375,22641,2427,1013,10965
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,526441,384863,22027,88490,14333,701,16027
est72018,"July 1, 2018",male,Male,tothisp,Total,0400000US35,35,New Mexico,1037285,851286,29402,111131,16760,1714,26992
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,1029233,941376,14986,43850,4945,2020,22056
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1066195,777525,38590,184643,32311,1384,31742
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2095428,1718901,53576,228493,37256,3404,53798
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US36,36,New York,1732734,1283716,293947,61534,17583,8266,67688
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,8268221,5817465,1520879,29217,750647,4010,146003
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US36,36,New York,10000955,7101181,1814826,90751,768230,12276,213691
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US36,36,New York,1684188,1273295,258696,64967,17352,8057,61821
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US36,36,New York,7692959,5527185,1304525,27328,695973,3667,134281
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US36,36,New York,9377147,6800480,1563221,92295,713325,11724,196102
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,3416922,2557011,552643,126501,34935,16323,129509
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,15961180,11344650,2825404,56545,1446620,7677,280284
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,19378102,13901661,3378047,183046,1481555,24000,409793
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US36,36,New York,1732731,1283713,293947,61534,17583,8266,67688
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,8268237,5817474,1520884,29219,750649,4010,146001
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US36,36,New York,10000968,7101187,1814831,90753,768232,12276,213689
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US36,36,New York,1684186,1273293,258696,64967,17352,8057,61821
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US36,36,New York,7692970,5527195,1304525,27328,695976,3667,134279
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US36,36,New York,9377156,6800488,1563221,92295,713328,11724,196100
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,3416917,2557006,552643,126501,34935,16323,129509
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,15961207,11344669,2825409,56547,1446625,7677,280280
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,19378124,13901675,3378052,183048,1481560,24000,409789
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US36,36,New York,1740037,1289290,294980,61666,17624,8274,68203
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,8270725,5813083,1522568,29247,754713,4034,147080
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US36,36,New York,10010762,7102373,1817548,90913,772337,12308,215283
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US36,36,New York,1691705,1278800,259900,65114,17426,8082,62383
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US36,36,New York,7697613,5524823,1306657,27349,699736,3675,135373
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US36,36,New York,9389318,6803623,1566557,92463,717162,11757,197756
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,3431742,2568090,554880,126780,35050,16356,130586
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,15968338,11337906,2829225,56596,1454449,7709,282453
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,19400080,13905996,3384105,183376,1489499,24065,413039
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US36,36,New York,1772927,1313819,300072,62239,17931,8398,70468
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,8282968,5793501,1528717,29342,775410,4136,151862
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US36,36,New York,10055895,7107320,1828789,91581,793341,12534,222330
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US36,36,New York,1723762,1302338,265190,65681,17691,8315,64547
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US36,36,New York,7718857,5515813,1314179,27408,717413,3785,140259
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US36,36,New York,9442619,6818151,1579369,93089,735104,12100,204806
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,3496689,2616157,565262,127920,35622,16713,135015
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,16001825,11309314,2842896,56750,1492823,7921,292121
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,19498514,13925471,3408158,184670,1528445,24634,427136
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US36,36,New York,1801448,1334101,304851,63200,18295,8502,72499
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,8286969,5769996,1531384,29467,795753,4252,156117
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US36,36,New York,10088417,7104097,1836235,92667,814048,12754,228616
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US36,36,New York,1753164,1322552,270477,66651,18061,8519,66904
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US36,36,New York,7732968,5502648,1320013,27502,734200,3915,144690
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US36,36,New York,9486132,6825200,1590490,94153,752261,12434,211594
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,3554612,2656653,575328,129851,36356,17021,139403
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,16019937,11272644,2851397,56969,1529953,8167,300807
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,19574549,13929297,3426725,186820,1566309,25188,440210
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US36,36,New York,1826995,1351809,309777,63725,18716,8622,74346
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,8284518,5742149,1533897,29526,814103,4307,160536
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US36,36,New York,10111513,7093958,1843674,93251,832819,12929,234882
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US36,36,New York,1777855,1338814,275875,67113,18358,8700,68995
